date,hy,kpj,zgj,zdj,spj,zd,zdf,jqpjj,cjl,url
2021-10-20,Au99.99,367.80,368.10,364.50,366.64,-1.23,-0.33%,366.07,"18,527.32",https://www.sge.com.cn/sjzx/mrhqsj/10002006
2021-10-21,Au99.99,367.54,369.00,366.20,368.20,1.56,0.43%,368.49,"13,013.82",https://www.sge.com.cn/sjzx/mrhqsj/10002012
2021-10-22,Au99.99,368.00,370.00,367.30,369.89,1.69,0.46%,368.89,"14,614.50",https://www.sge.com.cn/sjzx/mrhqsj/10002016
2021-10-25,Au99.99,369.50,372.50,367.01,369.50,-0.39,-0.11%,369.59,"16,566.72",https://www.sge.com.cn/sjzx/mrhqsj/10002030
2021-10-26,Au99.99,371.80,372.30,370.01,370.45,0.95,0.26%,370.71,"11,893.76",https://www.sge.com.cn/sjzx/mrhqsj/10002036
2021-10-27,Au99.99,370.99,370.99,366.51,367.49,-2.96,-0.80%,367.57,"17,535.32",https://www.sge.com.cn/sjzx/mrhqsj/10002042
2021-10-28,Au99.99,368.50,371.76,367.50,371.67,4.18,1.14%,370.77,"14,008.12",https://www.sge.com.cn/sjzx/mrhqsj/10002051
2021-10-29,Au99.99,369.09,372.00,369.09,370.19,-1.48,-0.40%,370.16,"13,560.50",https://www.sge.com.cn/sjzx/mrhqsj/10002055
2021-11-01,Au99.99,368.00,369.50,366.65,368.58,-1.61,-0.43%,368.50,"23,066.16",https://www.sge.com.cn/sjzx/mrhqsj/10002064
2021-11-02,Au99.99,367.00,370.50,367.00,370.23,1.65,0.45%,369.78,"15,226.82",https://www.sge.com.cn/sjzx/mrhqsj/10002073
2021-11-03,Au99.99,370.63,370.63,366.80,367.35,-2.88,-0.78%,367.46,"18,889.60",https://www.sge.com.cn/sjzx/mrhqsj/10002076
2021-11-04,Au99.99,368.29,368.29,364.10,366.40,-0.95,-0.26%,366.12,"22,346.20",https://www.sge.com.cn/sjzx/mrhqsj/10002085
2021-11-05,Au99.99,366.80,371.00,366.80,370.89,4.49,1.23%,370.40,"13,824.90",https://www.sge.com.cn/sjzx/mrhqsj/10002091
2021-11-08,Au99.99,371.97,376.20,369.60,374.61,3.72,1.00%,375.01,"13,311.76",https://www.sge.com.cn/sjzx/mrhqsj/10002097
2021-11-09,Au99.99,374.00,376.50,374.00,375.89,1.28,0.34%,375.92,"14,141.76",https://www.sge.com.cn/sjzx/mrhqsj/10002102
2021-11-10,Au99.99,375.80,377.20,375.30,375.67,-0.22,-0.06%,376.38,"10,985.56",https://www.sge.com.cn/sjzx/mrhqsj/10002111
2021-11-11,Au99.99,376.40,383.00,375.60,382.20,6.53,1.74%,381.08,"11,487.20",https://www.sge.com.cn/sjzx/mrhqsj/10002116
2021-11-12,Au99.99,383.00,383.70,380.00,382.15,-0.05,-0.01%,382.34,"12,012.52",https://www.sge.com.cn/sjzx/mrhqsj/10002121
2021-11-15,Au99.99,380.00,383.50,380.00,380.68,-1.47,-0.38%,381.20,"14,433.06",https://www.sge.com.cn/sjzx/mrhqsj/10002128
2021-11-16,Au99.99,381.50,383.50,381.04,382.39,1.71,0.45%,382.79,"11,143.58",https://www.sge.com.cn/sjzx/mrhqsj/10002134
2021-11-17,Au99.99,384.99,385.50,380.00,381.70,-0.69,-0.18%,380.97,"11,876.10",https://www.sge.com.cn/sjzx/mrhqsj/10002140
2021-11-18,Au99.99,381.70,383.70,381.40,382.50,0.80,0.21%,383.03,"10,750.28",https://www.sge.com.cn/sjzx/mrhqsj/10002146
2021-11-19,Au99.99,383.00,383.19,381.02,382.68,0.18,0.05%,382.40,"17,232.40",https://www.sge.com.cn/sjzx/mrhqsj/10002160
2021-11-22,Au99.99,383.20,383.30,378.20,378.51,-4.17,-1.09%,379.75,"14,144.26",https://www.sge.com.cn/sjzx/mrhqsj/10002171
2021-11-23,Au99.99,379.50,379.50,371.00,372.48,-6.03,-1.59%,372.52,"16,352.64",https://www.sge.com.cn/sjzx/mrhqsj/10002173
2021-11-24,Au99.99,368.53,372.00,368.00,369.89,-2.59,-0.70%,369.60,"20,280.12",https://www.sge.com.cn/sjzx/mrhqsj/10002182
2021-11-25,Au99.99,368.50,369.88,367.50,369.78,-0.11,-0.03%,369.50,"16,005.96",https://www.sge.com.cn/sjzx/mrhqsj/10002190
2021-11-26,Au99.99,369.76,372.20,368.20,372.18,2.40,0.65%,370.19,"15,454.10",https://www.sge.com.cn/sjzx/mrhqsj/10002193
2021-11-29,Au99.99,373.00,373.00,369.00,369.44,-2.74,-0.74%,369.79,"22,482.54",https://www.sge.com.cn/sjzx/mrhqsj/10002204
2021-11-30,Au99.99,369.01,369.50,367.25,368.51,-0.93,-0.25%,368.09,"11,144.16",https://www.sge.com.cn/sjzx/mrhqsj/10002210
2021-12-01,Au99.99,369.00,371.00,364.75,367.32,-1.19,-0.32%,365.88,"24,019.36",https://www.sge.com.cn/sjzx/mrhqsj/10002214
2021-12-02,Au99.99,368.18,368.18,365.20,365.55,-1.77,-0.48%,365.91,"16,142.08",https://www.sge.com.cn/sjzx/mrhqsj/10002219
2021-12-03,Au99.99,365.99,367.60,363.70,365.16,-0.39,-0.11%,365.01,"19,134.64",https://www.sge.com.cn/sjzx/mrhqsj/10002228
2021-12-06,Au99.99,366.56,368.00,363.59,367.99,2.83,0.78%,367.46,"17,517.14",https://www.sge.com.cn/sjzx/mrhqsj/10002236
2021-12-09,Au99.99,366.40,367.30,365.60,366.67,-1.06,-0.29%,366.04,"18,331.06",https://www.sge.com.cn/sjzx/mrhqsj/10002250
2021-12-10,Au99.99,365.80,367.10,364.50,365.85,-0.82,-0.22%,365.80,"21,223.86",https://www.sge.com.cn/sjzx/mrhqsj/10002260
2021-12-13,Au99.99,365.50,367.77,365.21,367.52,1.67,0.46%,367.28,"17,682.78",https://www.sge.com.cn/sjzx/mrhqsj/10002265
2021-12-14,Au99.99,369.00,369.00,366.80,367.63,0.11,0.03%,367.64,"16,829.46",https://www.sge.com.cn/sjzx/mrhqsj/10002270
2021-12-15,Au99.99,366.90,366.90,363.60,363.94,-3.69,-1.00%,364.39,"17,292.70",https://www.sge.com.cn/sjzx/mrhqsj/10002280
2021-12-16,Au99.99,365.00,367.75,363.41,367.35,3.41,0.94%,366.90,"23,958.24",https://www.sge.com.cn/sjzx/mrhqsj/10002286
2021-12-17,Au99.99,367.50,372.10,366.50,371.99,4.64,1.26%,371.16,"14,200.54",https://www.sge.com.cn/sjzx/mrhqsj/10002294
2021-12-20,Au99.99,371.53,373.50,371.00,371.00,-0.99,-0.27%,371.31,"18,053.88",https://www.sge.com.cn/sjzx/mrhqsj/10002311
2021-12-21,Au99.99,369.51,371.00,368.40,368.90,-2.10,-0.57%,369.09,"17,587.70",https://www.sge.com.cn/sjzx/mrhqsj/10002322
2021-12-22,Au99.99,371.09,371.09,367.80,367.80,-1.10,-0.30%,368.27,"18,686.30",https://www.sge.com.cn/sjzx/mrhqsj/10002324
2021-12-23,Au99.99,369.00,372.02,368.50,371.82,4.02,1.09%,371.62,"16,616.90",https://www.sge.com.cn/sjzx/mrhqsj/10002330
2021-12-24,Au99.99,371.50,372.89,370.10,372.69,0.87,0.23%,372.53,"23,697.64",https://www.sge.com.cn/sjzx/mrhqsj/10002337
2021-12-27,Au99.99,371.60,372.94,371.51,372.27,-0.42,-0.11%,372.44,"17,073.70",https://www.sge.com.cn/sjzx/mrhqsj/10002344
2021-12-28,Au99.99,378.80,378.80,260.88,373.55,1.28,0.34%,372.75,"14,235.30",https://www.sge.com.cn/sjzx/mrhqsj/10002349
2021-12-29,Au99.99,373.60,373.80,371.15,371.61,-1.94,-0.52%,371.62,"17,502.88",https://www.sge.com.cn/sjzx/mrhqsj/10002356
2021-12-30,Au99.99,360.80,371.10,280.01,369.79,-1.82,-0.49%,370.14,"18,358.92",https://www.sge.com.cn/sjzx/mrhqsj/10002361
2021-12-31,Au99.99,370.70,374.48,369.70,373.85,4.06,1.10%,373.71,"7,969.42",https://www.sge.com.cn/sjzx/mrhqsj/10002363
2022-01-04,Au99.99,373.00,373.00,371.00,371.30,-2.55,-0.68%,371.21,"41,337.42",https://www.sge.com.cn/sjzx/mrhqsj/10002386
2022-01-05,Au99.99,371.30,373.97,370.40,372.84,1.54,0.41%,372.97,"15,670.12",https://www.sge.com.cn/sjzx/mrhqsj/10002394
2022-01-06,Au99.99,373.60,374.80,369.70,370.84,-2.00,-0.54%,371.10,"29,797.94",https://www.sge.com.cn/sjzx/mrhqsj/10002400
2022-01-07,Au99.99,372.60,372.60,367.90,368.37,-2.47,-0.67%,368.42,"17,005.44",https://www.sge.com.cn/sjzx/mrhqsj/10002407
2022-01-10,Au99.99,367.01,369.80,367.00,368.87,0.50,0.14%,368.90,"23,097.42",https://www.sge.com.cn/sjzx/mrhqsj/10002416
2022-01-11,Au99.99,370.50,372.50,368.80,372.06,3.19,0.86%,371.24,"18,551.68",https://www.sge.com.cn/sjzx/mrhqsj/10002423
2022-01-12,Au99.99,373.30,374.70,370.90,373.31,1.25,0.34%,373.53,"15,532.58",https://www.sge.com.cn/sjzx/mrhqsj/10002430
2022-01-13,Au99.99,373.80,374.90,373.05,374.29,0.98,0.26%,374.33,"16,200.16",https://www.sge.com.cn/sjzx/mrhqsj/10002434
2022-01-14,Au99.99,375.25,375.25,372.50,374.18,-0.11,-0.03%,374.21,"15,968.84",https://www.sge.com.cn/sjzx/mrhqsj/10002440
2022-01-17,Au99.99,375.00,375.00,371.91,372.89,-1.29,-0.34%,372.44,"20,116.68",https://www.sge.com.cn/sjzx/mrhqsj/10002448
2022-01-18,Au99.99,371.00,372.90,300.00,371.64,-1.25,-0.34%,372.31,"24,570.18",https://www.sge.com.cn/sjzx/mrhqsj/10002454
2022-01-19,Au99.99,372.80,374.10,370.60,371.80,0.16,0.04%,371.50,"21,865.82",https://www.sge.com.cn/sjzx/mrhqsj/10002460
2022-01-20,Au99.99,372.00,377.00,372.00,376.39,4.59,1.23%,376.51,"17,265.88",https://www.sge.com.cn/sjzx/mrhqsj/10002468
2022-01-21,Au99.99,374.50,377.60,374.50,376.64,0.25,0.07%,376.50,"17,391.42",https://www.sge.com.cn/sjzx/mrhqsj/10002472
2022-01-24,Au99.99,375.05,377.00,374.80,375.72,-0.92,-0.24%,375.36,"16,454.42",https://www.sge.com.cn/sjzx/mrhqsj/10002491
2022-01-25,Au99.99,375.21,376.49,374.00,376.34,0.62,0.17%,376.00,"16,121.42",https://www.sge.com.cn/sjzx/mrhqsj/10002499
2022-01-26,Au99.99,376.00,377.38,375.50,376.67,0.33,0.09%,376.80,"17,430.70",https://www.sge.com.cn/sjzx/mrhqsj/10002508
2022-01-27,Au99.99,376.22,376.99,369.80,370.28,-6.39,-1.70%,371.22,"27,918.78",https://www.sge.com.cn/sjzx/mrhqsj/10002512
2022-01-28,Au99.99,370.80,371.90,368.10,369.04,-1.24,-0.33%,368.54,"11,816.50",https://www.sge.com.cn/sjzx/mrhqsj/10002519
2022-02-07,Au99.99,369.47,371.54,369.47,371.35,2.31,0.63%,371.01,"14,722.48",https://www.sge.com.cn/sjzx/mrhqsj/10002526
2022-02-08,Au99.99,371.02,373.78,371.00,373.11,1.76,0.47%,373.37,"13,936.52",https://www.sge.com.cn/sjzx/mrhqsj/10002536
2022-02-09,Au99.99,373.40,375.10,373.00,374.87,1.76,0.47%,374.85,"13,134.98",https://www.sge.com.cn/sjzx/mrhqsj/10002543
2022-02-10,Au99.99,374.95,376.30,275.05,375.70,0.83,0.22%,375.49,"9,650.78",https://www.sge.com.cn/sjzx/mrhqsj/10002547
2022-02-11,Au99.99,375.99,376.00,373.70,373.84,-1.86,-0.50%,374.26,"13,346.94",https://www.sge.com.cn/sjzx/mrhqsj/10002552
2022-02-14,Au99.99,374.60,381.15,373.00,379.90,6.06,1.62%,380.22,"14,006.08",https://www.sge.com.cn/sjzx/mrhqsj/10002570
2022-02-15,Au99.99,380.68,384.35,379.90,384.04,4.14,1.09%,383.46,"11,699.82",https://www.sge.com.cn/sjzx/mrhqsj/10002575
2022-02-16,Au99.99,380.00,381.90,367.59,378.94,-5.10,-1.33%,378.53,"10,447.90",https://www.sge.com.cn/sjzx/mrhqsj/10002581
2022-02-17,Au99.99,378.52,382.80,378.01,382.29,3.35,0.88%,381.57,"14,981.50",https://www.sge.com.cn/sjzx/mrhqsj/10002587
2022-02-18,Au99.99,384.99,386.60,383.20,385.47,3.18,0.83%,385.54,"10,630.16",https://www.sge.com.cn/sjzx/mrhqsj/10002592
2022-02-21,Au99.99,385.47,387.29,384.10,385.28,-0.19,-0.05%,385.56,"10,794.78",https://www.sge.com.cn/sjzx/mrhqsj/10002596
2022-02-22,Au99.99,385.40,390.58,385.40,390.44,5.16,1.34%,389.40,"11,162.46",https://www.sge.com.cn/sjzx/mrhqsj/10002601
2022-02-23,Au99.99,386.36,388.29,385.98,386.41,-4.03,-1.03%,386.65,"10,809.98",https://www.sge.com.cn/sjzx/mrhqsj/10002606
2022-02-24,Au99.99,385.33,396.75,385.30,395.14,8.73,2.26%,392.92,"12,686.98",https://www.sge.com.cn/sjzx/mrhqsj/10002612
2022-02-25,Au99.99,396.80,399.99,388.00,389.61,-5.53,-1.40%,390.21,"12,068.94",https://www.sge.com.cn/sjzx/mrhqsj/10002617
2022-02-28,Au99.99,386.50,390.00,384.00,386.70,-2.91,-0.75%,388.34,"10,616.66",https://www.sge.com.cn/sjzx/mrhqsj/10002632
2022-03-01,Au99.99,387.50,389.50,385.00,387.90,1.20,0.31%,387.39,"16,181.88",https://www.sge.com.cn/sjzx/mrhqsj/10002638
2022-03-02,Au99.99,390.50,394.80,388.02,394.67,6.77,1.75%,392.97,"13,715.10",https://www.sge.com.cn/sjzx/mrhqsj/10002645
2022-03-03,Au99.99,394.67,394.67,390.50,391.95,-2.72,-0.69%,392.20,"13,708.88",https://www.sge.com.cn/sjzx/mrhqsj/10002652
2022-03-04,Au99.99,393.00,395.60,391.60,393.99,2.04,0.52%,394.06,"11,799.14",https://www.sge.com.cn/sjzx/mrhqsj/10002658
2022-03-07,Au99.99,393.99,405.50,393.80,401.50,7.51,1.91%,402.75,"15,677.28",https://www.sge.com.cn/sjzx/mrhqsj/10002671
2022-03-08,Au99.99,402.90,410.98,398.50,409.96,8.46,2.11%,405.33,"13,468.76",https://www.sge.com.cn/sjzx/mrhqsj/10002676
2022-03-09,Au99.99,405.00,418.00,405.00,415.11,5.15,1.26%,416.18,"11,814.46",https://www.sge.com.cn/sjzx/mrhqsj/10002684
2022-03-10,Au99.99,410.00,410.01,399.30,402.10,-13.01,-3.13%,402.08,"10,753.72",https://www.sge.com.cn/sjzx/mrhqsj/10002690
2022-03-11,Au99.99,405.97,408.00,402.80,403.60,1.50,0.37%,404.02,"13,667.66",https://www.sge.com.cn/sjzx/mrhqsj/10002698
2022-03-14,Au99.99,403.01,404.50,399.80,400.69,-2.91,-0.72%,402.04,"9,184.12",https://www.sge.com.cn/sjzx/mrhqsj/10002704
2022-03-15,Au99.99,400.00,400.19,392.00,393.70,-6.99,-1.74%,395.32,"15,125.88",https://www.sge.com.cn/sjzx/mrhqsj/10002712
2022-03-16,Au99.99,390.00,394.80,389.80,391.31,-2.39,-0.61%,390.93,"24,246.96",https://www.sge.com.cn/sjzx/mrhqsj/10002716
2022-03-17,Au99.99,391.00,395.00,388.06,394.09,2.78,0.71%,394.21,"5,160.00",https://www.sge.com.cn/sjzx/mrhqsj/10002719
2022-03-18,Au99.99,395.90,397.49,393.40,395.64,1.55,0.39%,395.28,"8,032.00",https://www.sge.com.cn/sjzx/mrhqsj/10002729
2022-03-21,Au99.99,396.00,396.40,393.00,393.66,-1.98,-0.50%,394.16,"7,803.22",https://www.sge.com.cn/sjzx/mrhqsj/10002751
2022-03-22,Au99.99,393.16,397.78,393.00,396.25,2.59,0.66%,396.36,"12,838.50",https://www.sge.com.cn/sjzx/mrhqsj/10002754
2022-03-23,Au99.99,394.60,395.50,392.50,393.81,-2.44,-0.62%,394.01,"11,041.68",https://www.sge.com.cn/sjzx/mrhqsj/10002759
2022-03-24,Au99.99,396.00,399.59,396.00,398.00,4.19,1.06%,398.31,"14,909.50",https://www.sge.com.cn/sjzx/mrhqsj/10002765
2022-03-25,Au99.99,400.99,402.40,399.00,400.00,2.00,0.50%,401.27,"8,674.84",https://www.sge.com.cn/sjzx/mrhqsj/10002770
2022-03-28,Au99.99,398.50,401.60,396.50,396.50,-3.50,-0.88%,398.55,"9,889.98",https://www.sge.com.cn/sjzx/mrhqsj/10002775
2022-03-29,Au99.99,397.00,398.70,394.00,394.00,-2.50,-0.63%,394.75,"12,204.48",https://www.sge.com.cn/sjzx/mrhqsj/10002787
2022-03-30,Au99.99,391.50,394.54,387.70,393.84,-0.16,-0.04%,393.74,"13,619.86",https://www.sge.com.cn/sjzx/mrhqsj/10002795
2022-03-31,Au99.99,393.85,395.50,392.15,394.14,0.30,0.08%,393.66,"4,605.90",https://www.sge.com.cn/sjzx/mrhqsj/10002803
2022-04-01,Au99.99,394.30,396.80,392.61,395.20,1.06,0.27%,395.67,"10,109.60",https://www.sge.com.cn/sjzx/mrhqsj/10002808
2022-04-06,Au99.99,393.89,394.97,393.00,393.20,-2.00,-0.51%,394.06,"13,844.36",https://www.sge.com.cn/sjzx/mrhqsj/10002829
2022-04-07,Au99.99,393.02,395.52,393.02,394.30,1.10,0.28%,393.83,"9,230.82",https://www.sge.com.cn/sjzx/mrhqsj/10002840
2022-04-08,Au99.99,395.44,396.15,394.30,395.12,0.82,0.21%,395.31,"9,599.60",https://www.sge.com.cn/sjzx/mrhqsj/10002846
2022-04-11,Au99.99,396.00,399.00,395.58,398.39,3.27,0.83%,398.24,"11,014.38",https://www.sge.com.cn/sjzx/mrhqsj/10002854
2022-04-12,Au99.99,401.00,402.50,398.05,400.28,1.89,0.47%,400.69,"8,949.32",https://www.sge.com.cn/sjzx/mrhqsj/10002859
2022-04-13,Au99.99,401.48,403.49,400.05,401.91,1.63,0.41%,402.34,"16,627.26",https://www.sge.com.cn/sjzx/mrhqsj/10002864
2022-04-14,Au99.99,403.80,404.50,402.80,403.41,1.50,0.37%,403.49,"9,819.94",https://www.sge.com.cn/sjzx/mrhqsj/10002866
2022-04-15,Au99.99,403.51,404.98,402.00,404.48,1.07,0.27%,404.35,"7,211.00",https://www.sge.com.cn/sjzx/mrhqsj/10002876
2022-04-18,Au99.99,402.45,407.20,402.45,406.82,2.34,0.58%,406.31,"9,808.24",https://www.sge.com.cn/sjzx/mrhqsj/10002883
2022-04-19,Au99.99,407.33,407.59,403.65,404.81,-2.01,-0.49%,404.36,"11,317.64",https://www.sge.com.cn/sjzx/mrhqsj/10002888
2022-04-20,Au99.99,405.00,405.85,398.60,399.86,-4.95,-1.22%,399.85,"11,659.42",https://www.sge.com.cn/sjzx/mrhqsj/10002893
2022-04-21,Au99.99,401.00,404.38,400.60,403.70,3.84,0.96%,403.19,"7,053.62",https://www.sge.com.cn/sjzx/mrhqsj/10002895
2022-04-22,Au99.99,402.50,406.00,401.00,405.74,2.04,0.51%,405.27,"10,854.58",https://www.sge.com.cn/sjzx/mrhqsj/10002907
2022-04-25,Au99.99,404.00,406.50,402.75,403.98,-1.76,-0.43%,403.75,"12,741.78",https://www.sge.com.cn/sjzx/mrhqsj/10002931
2022-04-26,Au99.99,402.99,402.99,399.10,400.17,-3.81,-0.94%,400.24,"13,402.04",https://www.sge.com.cn/sjzx/mrhqsj/10002937
2022-04-27,Au99.99,401.00,402.19,400.00,400.64,0.47,0.12%,400.59,"16,700.98",https://www.sge.com.cn/sjzx/mrhqsj/10002942
2022-04-28,Au99.99,400.58,401.20,397.31,399.95,-0.69,-0.17%,398.49,"29,422.80",https://www.sge.com.cn/sjzx/mrhqsj/10002944
2022-04-29,Au99.99,401.60,406.40,401.00,405.20,5.25,1.31%,405.40,"10,423.12",https://www.sge.com.cn/sjzx/mrhqsj/10002957
2022-05-05,Au99.99,403.51,404.19,402.05,402.69,-2.51,-0.62%,403.66,"6,548.86",https://www.sge.com.cn/sjzx/mrhqsj/10002969
2022-05-06,Au99.99,404.00,406.00,400.70,403.00,0.31,0.08%,402.66,"10,183.06",https://www.sge.com.cn/sjzx/mrhqsj/10002977
2022-05-09,Au99.99,403.99,405.00,402.30,403.80,0.80,0.20%,404.52,"7,699.80",https://www.sge.com.cn/sjzx/mrhqsj/10002989
2022-05-10,Au99.99,402.80,404.70,401.40,402.36,-1.44,-0.36%,401.95,"10,463.18",https://www.sge.com.cn/sjzx/mrhqsj/10002996
2022-05-11,Au99.99,401.58,404.99,397.50,400.35,-2.01,-0.50%,398.26,"12,333.04",https://www.sge.com.cn/sjzx/mrhqsj/10003001
2022-05-12,Au99.99,400.10,403.50,400.00,402.69,2.34,0.58%,402.84,"6,896.70",https://www.sge.com.cn/sjzx/mrhqsj/10003007
2022-05-13,Au99.99,402.50,403.45,398.91,398.95,-3.74,-0.93%,399.45,"9,757.54",https://www.sge.com.cn/sjzx/mrhqsj/10003014
2022-05-16,Au99.99,397.60,397.60,394.80,396.26,-2.69,-0.67%,395.96,"15,523.90",https://www.sge.com.cn/sjzx/mrhqsj/10003021
2022-05-17,Au99.99,396.49,398.30,394.45,397.18,0.92,0.23%,397.62,"8,186.48",https://www.sge.com.cn/sjzx/mrhqsj/10003027
2022-05-18,Au99.99,396.90,398.19,393.20,394.78,-2.40,-0.60%,393.91,"12,461.94",https://www.sge.com.cn/sjzx/mrhqsj/10003033
2022-05-19,Au99.99,395.00,396.00,390.09,394.86,0.08,0.02%,395.28,"7,736.44",https://www.sge.com.cn/sjzx/mrhqsj/10003041
2022-05-20,Au99.99,397.00,399.00,396.60,396.61,1.75,0.44%,397.58,"15,776.44",https://www.sge.com.cn/sjzx/mrhqsj/10003046
2022-05-23,Au99.99,396.25,399.30,395.40,398.23,1.62,0.41%,398.30,"12,853.64",https://www.sge.com.cn/sjzx/mrhqsj/10003052
2022-05-24,Au99.99,398.00,399.39,396.50,399.31,1.08,0.27%,397.75,"10,442.58",https://www.sge.com.cn/sjzx/mrhqsj/10003059
2022-05-25,Au99.99,398.60,400.00,398.00,399.36,0.05,0.01%,399.42,"13,851.36",https://www.sge.com.cn/sjzx/mrhqsj/10003064
2022-05-26,Au99.99,400.00,401.10,398.50,400.87,1.51,0.38%,400.25,"8,318.78",https://www.sge.com.cn/sjzx/mrhqsj/10003069
2022-05-27,Au99.99,400.00,402.70,400.00,402.50,1.63,0.41%,402.13,"12,369.72",https://www.sge.com.cn/sjzx/mrhqsj/10003078
2022-05-30,Au99.99,401.40,402.20,398.50,399.09,-3.41,-0.85%,399.28,"15,374.98",https://www.sge.com.cn/sjzx/mrhqsj/10003090
2022-05-31,Au99.99,400.50,400.50,397.31,398.35,-0.74,-0.19%,397.83,"10,199.06",https://www.sge.com.cn/sjzx/mrhqsj/10003097
2022-06-01,Au99.99,400.00,400.00,394.80,395.62,-2.73,-0.69%,395.42,"16,881.40",https://www.sge.com.cn/sjzx/mrhqsj/10003103
2022-06-02,Au99.99,395.50,398.80,394.80,398.22,2.60,0.66%,398.30,"8,225.66",https://www.sge.com.cn/sjzx/mrhqsj/10003111
2022-06-06,Au99.99,399.99,399.99,396.70,397.00,-1.22,-0.31%,397.44,"6,778.74",https://www.sge.com.cn/sjzx/mrhqsj/10003120
2022-06-07,Au99.99,398.75,398.75,394.80,396.31,-0.69,-0.17%,395.43,"10,836.50",https://www.sge.com.cn/sjzx/mrhqsj/10003126
2022-06-08,Au99.99,398.00,398.49,395.00,397.00,0.69,0.17%,397.25,"14,976.32",https://www.sge.com.cn/sjzx/mrhqsj/10003134
2022-06-09,Au99.99,393.99,399.53,393.05,398.29,1.29,0.32%,398.74,"7,068.86",https://www.sge.com.cn/sjzx/mrhqsj/10003141
2022-06-10,Au99.99,397.00,398.30,396.66,397.19,-1.10,-0.28%,397.37,"8,848.12",https://www.sge.com.cn/sjzx/mrhqsj/10003147
2022-06-13,Au99.99,396.50,404.60,394.70,403.02,5.83,1.47%,403.72,"7,305.26",https://www.sge.com.cn/sjzx/mrhqsj/10003153
2022-06-14,Au99.99,403.00,403.00,395.50,396.48,-6.54,-1.62%,396.47,"10,523.42",https://www.sge.com.cn/sjzx/mrhqsj/10003161
2022-06-15,Au99.99,397.80,397.80,393.01,394.34,-2.14,-0.54%,393.59,"19,628.24",https://www.sge.com.cn/sjzx/mrhqsj/10003167
2022-06-16,Au99.99,396.30,396.50,393.50,395.20,0.86,0.22%,395.22,"12,103.96",https://www.sge.com.cn/sjzx/mrhqsj/10003172
2022-06-17,Au99.99,397.90,398.19,392.80,398.09,2.89,0.73%,397.76,"10,856.00",https://www.sge.com.cn/sjzx/mrhqsj/10003177
2022-06-20,Au99.99,399.00,399.00,396.20,396.69,-1.40,-0.35%,396.64,"9,981.92",https://www.sge.com.cn/sjzx/mrhqsj/10003182
2022-06-21,Au99.99,398.00,398.00,395.45,395.46,-1.23,-0.31%,396.01,"9,813.34",https://www.sge.com.cn/sjzx/mrhqsj/10003189
2022-06-22,Au99.99,396.80,396.99,394.80,395.91,0.45,0.11%,395.38,"14,542.94",https://www.sge.com.cn/sjzx/mrhqsj/10003196
2022-06-23,Au99.99,398.00,398.20,395.90,396.08,0.17,0.04%,396.17,"9,781.10",https://www.sge.com.cn/sjzx/mrhqsj/10003199
2022-06-24,Au99.99,396.20,397.50,393.00,393.85,-2.23,-0.56%,393.59,"16,022.60",https://www.sge.com.cn/sjzx/mrhqsj/10003204
2022-06-27,Au99.99,396.00,396.80,392.80,396.11,2.26,0.57%,395.35,"15,411.14",https://www.sge.com.cn/sjzx/mrhqsj/10003216
2022-06-28,Au99.99,395.20,395.50,393.00,393.87,-2.24,-0.57%,393.80,"24,380.54",https://www.sge.com.cn/sjzx/mrhqsj/10003224
2022-06-29,Au99.99,394.99,395.64,392.51,392.68,-1.19,-0.30%,393.38,"17,482.08",https://www.sge.com.cn/sjzx/mrhqsj/10003229
2022-06-30,Au99.99,394.00,394.90,391.70,391.70,-0.98,-0.25%,392.37,"7,358.96",https://www.sge.com.cn/sjzx/mrhqsj/10003236
2022-07-01,Au99.99,393.00,394.00,387.71,388.42,-3.28,-0.84%,389.42,"10,654.44",https://www.sge.com.cn/sjzx/mrhqsj/10003242
2022-07-04,Au99.99,391.00,392.32,386.00,390.59,2.17,0.56%,390.50,"9,776.18",https://www.sge.com.cn/sjzx/mrhqsj/10003249
2022-07-05,Au99.99,391.30,391.30,389.50,390.01,-0.58,-0.15%,390.32,"7,734.94",https://www.sge.com.cn/sjzx/mrhqsj/10003256
2022-07-06,Au99.99,390.00,390.00,381.30,382.64,-7.37,-1.89%,382.81,"12,245.56",https://www.sge.com.cn/sjzx/mrhqsj/10003261
2022-07-07,Au99.99,384.00,384.00,375.10,377.29,-5.35,-1.40%,377.10,"10,877.32",https://www.sge.com.cn/sjzx/mrhqsj/10003264
2022-07-08,Au99.99,377.00,377.99,375.90,376.19,-1.10,-0.29%,376.64,"11,249.84",https://www.sge.com.cn/sjzx/mrhqsj/10003273
2022-07-11,Au99.99,379.50,379.50,375.00,376.50,0.31,0.08%,376.72,"12,839.76",https://www.sge.com.cn/sjzx/mrhqsj/10003288
2022-07-12,Au99.99,376.00,378.99,374.60,377.27,0.77,0.20%,376.32,"14,570.18",https://www.sge.com.cn/sjzx/mrhqsj/10003294
2022-07-13,Au99.99,378.50,378.50,374.00,374.70,-2.57,-0.68%,374.81,"11,330.30",https://www.sge.com.cn/sjzx/mrhqsj/10003300
2022-07-14,Au99.99,377.20,378.47,372.00,374.29,-0.41,-0.11%,375.13,"10,934.18",https://www.sge.com.cn/sjzx/mrhqsj/10003306
2022-07-15,Au99.99,377.27,377.27,371.30,371.89,-2.40,-0.64%,372.93,"12,119.74",https://www.sge.com.cn/sjzx/mrhqsj/10003312
